Month,Year,ExpenditureCategory,CPI(2006=100)
6,2015,Solid Fuels,171.2
6,2015,Distric Heating,292.9
6,2015,Household Equipment and Maintenance,156.1
6,2015,"Furniture, Carpets and Other Rugs",130.9
6,2015,"Furniture, Lightning and Decorative Ornaments",125.4
6,2015,Carpets and Other Floor Rugs,155.8
6,2015,"Repair of Furniture, Lighting and Floor Coverings",131.6
6,2015,Textile for Household Use,143.5
6,2015,Household Appliances,151.9
6,2015,Big Household Appliances,141.3
6,2015,Small Electrical Appliances,133.5
6,2015,Household Appliances Maintenance,282.6
6,2015,Dishes and Cutlery,170.5
6,2015,Tools and Other Equipment for House and Garden,142.9
6,2015,Bigger House and Garden Tools and Equipment,138.3
6,2015,Small Tools and Accessories,146.4
6,2015,Funds and Services for Ongoing Maintenance of Dwelling,165.3
6,2015,Dwelling Maintenance Funds,162.5
6,2015,Dwelling Maintenance Services,183.8
6,2015,Health,161.1
6,2015,Medication and Medical Equipment,169.1
6,2015,Medication,172.2
6,2015,Other Medical Products,194.7
6,2015,Therapeutic Products and Equipment,93.7
6,2015,Non-hospital Health Services,146.8
6,2015,Medical Services,184.5
6,2015,Dentist Services,138.6
6,2015,Accompanying Medical Services,119.1
6,2015,Transport,168.4
6,2015,Procurement of Vehicles,134.6
6,2015,Cars,132.8
6,2015,Bycicles,192.4
6,2015,Vehicles Use and Maintenance,169.3
6,2015,Reserve Parts,152.3
6,2015,Fuels and Lubricants for Passenger Vehicles,175.2
6,2015,Maintenance of Passenger Vehicles,159.6
6,2015,Other Vehicle Related Services,143.1
6,2015,Transport Services,190.9
6,2015,Rail Passenger Transport,140
6,2015,Road Passenger Transport,195.8
6,2015,Plane Passenger Transport,139.3
6,2015,Communication,131.8
6,2015,Mail Services,168.7
6,2015,Telephone Equipment,145.3
6,2015,Telephone and Other Equipment,127.3
6,2015,Telephone Services,116.8
6,2015,Culture and Recreation,178.3
6,2015,"Audio-Video, Photographic and Computer Equipment",91.3
6,2015,"Sound and Picture Reciving, Capturing and Reproduction Equipment",90
6,2015,Photographic and Film Equipment,64.5
6,2015,Computer Equipment,102.6
6,2015,Sound and Picture Capturing Medium,84.9
6,2015,"Audio-Visual, Photographic and Computer Equipment Maintenance",207.7
6,2015,Grearer Lasting Goods for Culture and Recreation,80.3
6,2015,Musical Instruments,80.3
6,2015,"Other Recreational, Garden and Pet-related Equipment",187.2
6,2015,"Toys, Games and Hobbies",191.4
6,2015,Camping and Sport Equipment,140.8
6,2015,"Garden, Seedling and Flower",171.1
6,2015,Pets and Pet-related Means and Services,123.8
6,2015,Vet and Other Pet Services,135.3
6,2015,Cultural and Recreational Services,188.4
6,2015,Recreational Services,173
6,2015,Cultural Services,184.5
6,2015,"Newspaper, Books and Office Equipment",177.7
6,2015,Books,244.1
6,2015,Newspapers and Magazines,122.8
6,2015,Office Equipments,196.8
6,2015,Package Deals,191.6
6,2015,Education,152.4
6,2015,Highschool Education,138.3
6,2015,Higher Education,159.5
6,2015,Other Types of Education,147.3
6,2015,Restaurants and Hotels,173.9
6,2015,"Restaurants, Cafes and Canteens",172.7
6,2015,Restaurants and Cafes,172.7
6,2015,Accommodation Services,169.7
6,2015,Accommodation,173.8
6,2015,Other Personal Items and Other Services,170.1
6,2015,Personal Care,177.1
6,2015,Cosmetic and Hairdresser Services,162.1
6,2015,Personal Care Electrical Equipment,168.4
6,2015,Other Personal Care Items,183.4
6,2015,Personal Items,191.3
6,2015,Jewelry and Watches,282.3
6,2015,Other Personal Items,157.3
6,2015,Social Security,127.8
6,2015,Insurance,141.4
6,2015,Dwelling Insurance,136.8
6,2015,Vehicle Insurance,137.1
6,2015,Financial Services,171.3
6,2015,Other Financial Services,171.3
6,2015,Other Services,160.3
6,2016,Total,184.4
6,2016,Food and Non-alcoholic Drinks,189.6
6,2016,Food,191.5
6,2016,Bread and Cereal,197.9
6,2016,Meat,156.3
6,2016,Fish,198.6
6,2016,"Milk, Cheese and Eggs",199.2
6,2016,Oils and Fats,184
6,2016,Fruit,207.7
6,2016,Vegetables,242.4
6,2016,"Sugar, Jam, Honey and Chocolate",163.4
6,2016,Other Eatable Prducts,185.4
6,2016,Non-alcoholic Drinks,173.7
6,2016,"Coffee, Tea and Cocoa",214.3
6,2016,"Mineral Water, Non-alcoholic Drinks and Juices",148.4
6,2016,"Alcoholic Drinks, Tobacco and Narcotics",341.4
6,2016,Alcoholic Drinks,210.2
6,2016,Strong Alcoholic Drinks,189.1
6,2016,Wine,216.5
6,2016,Beer,209.4
6,2016,Tobacco,416.2
6,2016,Clothing and Footwear,130.9
6,2016,Clothing,136.7
6,2016,Clothing Material,131.7
6,2016,Garments,135.8
6,2016,Other Garments,156.7
6,2016,Clothing Maintenance,148.1
6,2016,Footwear,121.1
6,2016,Footwear,118.8
6,2016,Footwear Maintenance,175.4
6,2016,"Housing, Water, Energy, Gas and Other Fuels",200.4
6,2016,Real Rent,146.9
6,2016,Rent,146.9
6,2016,Apartment Maintenance,203.5
6,2016,Materials for Apartment Maintenance,176.9
6,2016,Apartment Maintenance Services,227.2
6,2016,Waterworks and Other Housing Services,238.8
6,2016,Water Supply,257.6
6,2016,Garbage Collection,178.4
6,2016,Waste Water Drainage,313.2
6,2016,"Energy, Gas and Other Fuels",201.7
6,2016,Hosehold Electric Energy,212.7
6,2016,Gas,165
6,2016,Solid Fuels,175.3
6,2016,Distric Heating,281.9
6,2016,Household Equipment and Maintenance,156.9
6,2016,"Furniture, Carpets and Other Rugs",131.3
6,2016,"Furniture, Lightning and Decorative Ornaments",126
6,2016,Carpets and Other Floor Rugs,154.2
6,2016,"Repair of Furniture, Lighting and Floor Coverings",134.5
6,2016,Textile for Household Use,146.6
6,2016,Household Appliances,153.8
6,2016,Big Household Appliances,142.2
6,2016,Small Electrical Appliances,139
6,2016,Household Appliances Maintenance,286.1
6,2016,Dishes and Cutlery,173.6
6,2016,Tools and Other Equipment for House and Garden,149.6
6,2016,Bigger House and Garden Tools and Equipment,140.1
6,2016,Small Tools and Accessories,155.3
6,2016,Funds and Services for Ongoing Maintenance of Dwelling,163.8
6,2016,Dwelling Maintenance Funds,160.5
6,2016,Dwelling Maintenance Services,187
6,2016,Health,166.6
6,2016,Medication and Medical Equipment,176.5
6,2016,Medication,181
6,2016,Other Medical Products,192.3
6,2016,Therapeutic Products and Equipment,93.2
6,2016,Non-hospital Health Services,148.8
6,2016,Medical Services,197.2
6,2016,Dentist Services,135.2
6,2016,Accompanying Medical Services,118.6
6,2016,Transport,164.2
6,2016,Procurement of Vehicles,139.4
6,2016,Cars,137.6
6,2016,Bycicles,194.9
6,2016,Vehicles Use and Maintenance,161
6,2016,Reserve Parts,151.3
6,2016,Fuels and Lubricants for Passenger Vehicles,163.7
6,2016,Maintenance of Passenger Vehicles,152.2
6,2016,Other Vehicle Related Services,146.5
6,2016,Transport Services,189.4
6,2016,Rail Passenger Transport,140
6,2016,Road Passenger Transport,193.2
6,2016,Plane Passenger Transport,142.7
6,2016,Communication,134.6
6,2016,Mail Services,168.7
6,2016,Telephone Equipment,172.1
6,2016,Telephone and Other Equipment,127.4
6,2016,Telephone Services,127.4
6,2016,Culture and Recreation,186.7
6,2016,"Audio-Video, Photographic and Computer Equipment",88.3
6,2016,"Sound and Picture Reciving, Capturing and Reproduction Equipment",88.2
6,2016,Photographic and Film Equipment,64
6,2016,Computer Equipment,97.7
6,2016,Sound and Picture Capturing Medium,82.5
6,2016,"Audio-Visual, Photographic and Computer Equipment Maintenance",215.4
6,2016,Grearer Lasting Goods for Culture and Recreation,86.8
6,2016,Musical Instruments,86.8
6,2016,"Other Recreational, Garden and Pet-related Equipment",184.2
6,2016,"Toys, Games and Hobbies",193.3
6,2016,Camping and Sport Equipment,134
6,2016,"Garden, Seedling and Flower",170.9
6,2016,Pets and Pet-related Means and Services,124
6,2016,Vet and Other Pet Services,131.7
6,2016,Cultural and Recreational Services,194.7
6,2016,Recreational Services,170.8
6,2016,Cultural Services,193.6
6,2016,"Newspaper, Books and Office Equipment",179.4
6,2016,Books,243
6,2016,Newspapers and Magazines,128.2
6,2016,Office Equipments,195
6,2016,Package Deals,240.2
6,2016,Education,155.7
6,2016,Highschool Education,139.9
6,2016,Higher Education,160.9
6,2016,Other Types of Education,158.4
6,2016,Restaurants and Hotels,175.6
6,2016,"Restaurants, Cafes and Canteens",174.7
6,2016,Restaurants and Cafes,174.7
6,2016,Accommodation Services,170.3
6,2016,Accommodation,176.8
6,2016,Other Personal Items and Other Services,171.2
6,2016,Personal Care,178.6
6,2016,Cosmetic and Hairdresser Services,158.6
6,2016,Personal Care Electrical Equipment,178.4
6,2016,Other Personal Care Items,186.2
6,2016,Personal Items,191.5
6,2016,Jewelry and Watches,287.1
6,2016,Other Personal Items,156.7
6,2016,Social Security,123.5
6,2016,Insurance,142.3
6,2016,Dwelling Insurance,136.8
6,2016,Vehicle Insurance,138.1
6,2016,Financial Services,172
6,2016,Other Financial Services,172
6,2016,Other Services,165.2
6,2017,Total,191
6,2017,Food and Non-alcoholic Drinks,198.1
6,2017,Food,200.2
6,2017,Bread and Cereal,197.2
6,2017,Meat,171.3
6,2017,Fish,214.8
6,2017,"Milk, Cheese and Eggs",207.8
6,2017,Oils and Fats,182.3
6,2017,Fruit,237.6
6,2017,Vegetables,238
6,2017,"Sugar, Jam, Honey and Chocolate",169.5
6,2017,Other Eatable Prducts,191.2
6,2017,Non-alcoholic Drinks,180
6,2017,"Coffee, Tea and Cocoa",232.6
6,2017,"Mineral Water, Non-alcoholic Drinks and Juices",149.2
6,2017,"Alcoholic Drinks, Tobacco and Narcotics",363.7
6,2017,Alcoholic Drinks,212.9
6,2017,Strong Alcoholic Drinks,199.8
6,2017,Wine,221.3
6,2017,Beer,207.6
6,2017,Tobacco,455.1
6,2017,Clothing and Footwear,128.7
6,2017,Clothing,134.1
6,2017,Clothing Material,130.8
6,2017,Garments,133
6,2017,Other Garments,161.6
6,2017,Clothing Maintenance,145.7
6,2017,Footwear,119.5
6,2017,Footwear,117.5
6,2017,Footwear Maintenance,167.7
6,2017,"Housing, Water, Energy, Gas and Other Fuels",204.4
6,2017,Real Rent,142.9
6,2017,Rent,142.9
6,2017,Apartment Maintenance,194
6,2017,Materials for Apartment Maintenance,179.1
6,2017,Apartment Maintenance Services,202.2
6,2017,Waterworks and Other Housing Services,243.8
6,2017,Water Supply,264.5
6,2017,Garbage Collection,179.3
6,2017,Waste Water Drainage,321.5
6,2017,"Energy, Gas and Other Fuels",208.3
6,2017,Hosehold Electric Energy,220.7
6,2017,Gas,168
6,2017,Solid Fuels,182.6
6,2017,Distric Heating,282.7
6,2017,Household Equipment and Maintenance,159.3
6,2017,"Furniture, Carpets and Other Rugs",132.1
6,2017,"Furniture, Lightning and Decorative Ornaments",126.9
6,2017,Carpets and Other Floor Rugs,154.4
6,2017,"Repair of Furniture, Lighting and Floor Coverings",136.1
6,2017,Textile for Household Use,146.4
6,2017,Household Appliances,155.2
6,2017,Big Household Appliances,143.1
6,2017,Small Electrical Appliances,137.2
6,2017,Household Appliances Maintenance,301.9
6,2017,Dishes and Cutlery,177.4
6,2017,Tools and Other Equipment for House and Garden,150.2
6,2017,Bigger House and Garden Tools and Equipment,134.5
6,2017,Small Tools and Accessories,158.2
6,2017,Funds and Services for Ongoing Maintenance of Dwelling,168.3
6,2017,Dwelling Maintenance Funds,165.6
6,2017,Dwelling Maintenance Services,184.9
6,2017,Health,169.6
6,2017,Medication and Medical Equipment,180.2
6,2017,Medication,184.6
6,2017,Other Medical Products,195
6,2017,Therapeutic Products and Equipment,96.5
6,2017,Non-hospital Health Services,150.4
6,2017,Medical Services,197.3
6,2017,Dentist Services,139
6,2017,Accompanying Medical Services,119.3
6,2017,Transport,171
6,2017,Procurement of Vehicles,139.4
6,2017,Cars,137.4
6,2017,Bycicles,202.7
6,2017,Vehicles Use and Maintenance,170.9
6,2017,Reserve Parts,151.2
6,2017,Fuels and Lubricants for Passenger Vehicles,176.6
6,2017,Maintenance of Passenger Vehicles,160.3
6,2017,Other Vehicle Related Services,147.3
6,2017,Transport Services,191.5
6,2017,Rail Passenger Transport,140
6,2017,Road Passenger Transport,196.2
6,2017,Plane Passenger Transport,141.4
6,2017,Communication,141.8
6,2017,Mail Services,168.7
6,2017,Telephone Equipment,186.5
6,2017,Telephone and Other Equipment,133.9
6,2017,Telephone Services,133.9
6,2017,Culture and Recreation,200.2
6,2017,"Audio-Video, Photographic and Computer Equipment",88
6,2017,"Sound and Picture Reciving, Capturing and Reproduction Equipment",85.2
6,2017,Photographic and Film Equipment,63.6
6,2017,Computer Equipment,99.4
6,2017,Sound and Picture Capturing Medium,82.5
6,2017,"Audio-Visual, Photographic and Computer Equipment Maintenance",218.1
6,2017,Grearer Lasting Goods for Culture and Recreation,84.8
6,2017,Musical Instruments,84.8
6,2017,"Other Recreational, Garden and Pet-related Equipment",185.6
6,2017,"Toys, Games and Hobbies",197
6,2017,Camping and Sport Equipment,133.9
6,2017,"Garden, Seedling and Flower",173
6,2017,Pets and Pet-related Means and Services,125.9
6,2017,Vet and Other Pet Services,133.3
6,2017,Cultural and Recreational Services,199.1
6,2017,Recreational Services,166
6,2017,Cultural Services,201.6
6,2017,"Newspaper, Books and Office Equipment",196.8
6,2017,Books,274.9
6,2017,Newspapers and Magazines,136.1
6,2017,Office Equipments,204.4
6,2017,Package Deals,314.9
6,2017,Education,158.5
6,2017,Highschool Education,139.9
6,2017,Higher Education,161.9
6,2017,Other Types of Education,166.2
6,2017,Restaurants and Hotels,178.4
6,2017,"Restaurants, Cafes and Canteens",178.3
6,2017,Restaurants and Cafes,178.3
6,2017,Accommodation Services,170.2
6,2017,Accommodation,176.7
6,2017,Other Personal Items and Other Services,172.5
6,2017,Personal Care,180.7
6,2017,Cosmetic and Hairdresser Services,161.3
6,2017,Personal Care Electrical Equipment,179.3
6,2017,Other Personal Care Items,188.2
6,2017,Personal Items,193.8
6,2017,Jewelry and Watches,288.1
6,2017,Other Personal Items,159
6,2017,Social Security,128
6,2017,Insurance,138.4
6,2017,Dwelling Insurance,136.8
6,2017,Vehicle Insurance,134.2
6,2017,Financial Services,177.9
6,2017,Other Financial Services,177.9
6,2017,Other Services,166
6,2018,Total,195.4
6,2018,Food and Non-alcoholic Drinks,203
6,2018,Food,205.4
6,2018,Bread and Cereal,199.9
6,2018,Meat,170.8
6,2018,Fish,217.8
6,2018,"Milk, Cheese and Eggs",210.8
6,2018,Oils and Fats,172.4
6,2018,Fruit,223.8
6,2018,Vegetables,281.5
6,2018,"Sugar, Jam, Honey and Chocolate",164.1
6,2018,Other Eatable Prducts,198.3
6,2018,Non-alcoholic Drinks,182.8
6,2018,"Coffee, Tea and Cocoa",235.7
6,2018,"Mineral Water, Non-alcoholic Drinks and Juices",151.7
6,2018,"Alcoholic Drinks, Tobacco and Narcotics",384.8
6,2018,Alcoholic Drinks,215.1
6,2018,Strong Alcoholic Drinks,203.3
6,2018,Wine,228.8
6,2018,Beer,206.6
6,2018,Tobacco,494
6,2018,Clothing and Footwear,128.7
6,2018,Clothing,132.9
6,2018,Clothing Material,131.5
6,2018,Garments,131.3
6,2018,Other Garments,162.2
6,2018,Clothing Maintenance,152.4
6,2018,Footwear,121.6
6,2018,Footwear,119.5
6,2018,Footwear Maintenance,170.9
6,2018,"Housing, Water, Energy, Gas and Other Fuels",208.9
6,2018,Real Rent,142.4
6,2018,Rent,142.4
6,2018,Apartment Maintenance,190.7
6,2018,Materials for Apartment Maintenance,174.8
6,2018,Apartment Maintenance Services,199.9
6,2018,Waterworks and Other Housing Services,246
6,2018,Water Supply,266.5
6,2018,Garbage Collection,181.3
6,2018,Waste Water Drainage,325.1
6,2018,"Energy, Gas and Other Fuels",214.8
6,2018,Hosehold Electric Energy,225.2
6,2018,Gas,167.2
6,2018,Solid Fuels,196
6,2018,Distric Heating,283.6
6,2018,Household Equipment and Maintenance,161.2
6,2018,"Furniture, Carpets and Other Rugs",131.5
6,2018,"Furniture, Lightning and Decorative Ornaments",125.5
6,2018,Carpets and Other Floor Rugs,155.6
6,2018,"Repair of Furniture, Lighting and Floor Coverings",140.7
6,2018,Textile for Household Use,146.6
6,2018,Household Appliances,154.8
6,2018,Big Household Appliances,142.6
6,2018,Small Electrical Appliances,136.9
6,2018,Household Appliances Maintenance,303.1
6,2018,Dishes and Cutlery,180.6
6,2018,Tools and Other Equipment for House and Garden,148.5
6,2018,Bigger House and Garden Tools and Equipment,131.9
6,2018,Small Tools and Accessories,157
6,2018,Funds and Services for Ongoing Maintenance of Dwelling,174
6,2018,Dwelling Maintenance Funds,170.6
6,2018,Dwelling Maintenance Services,198.1
6,2018,Health,172.1
6,2018,Medication and Medical Equipment,183
6,2018,Medication,188
6,2018,Other Medical Products,195.7
6,2018,Therapeutic Products and Equipment,95.5
6,2018,Non-hospital Health Services,152.5
6,2018,Medical Services,200.3
6,2018,Dentist Services,141.9
6,2018,Accompanying Medical Services,120
6,2018,Transport,176.6
6,2018,Procurement of Vehicles,136.4
6,2018,Cars,134.2
6,2018,Bycicles,209.3
6,2018,Vehicles Use and Maintenance,180.2
6,2018,Reserve Parts,151
6,2018,Fuels and Lubricants for Passenger Vehicles,189.8
6,2018,Maintenance of Passenger Vehicles,160.8
6,2018,Other Vehicle Related Services,148.5
6,2018,Transport Services,192
6,2018,Rail Passenger Transport,140
6,2018,Road Passenger Transport,198.2
6,2018,Plane Passenger Transport,136.7
6,2018,Communication,140.9
6,2018,Mail Services,168.7
6,2018,Telephone Equipment,176.8
6,2018,Telephone and Other Equipment,133.9
6,2018,Telephone Services,133.9
6,2018,Culture and Recreation,206.6
6,2018,"Audio-Video, Photographic and Computer Equipment",83.8
6,2018,"Sound and Picture Reciving, Capturing and Reproduction Equipment",78.8
6,2018,Photographic and Film Equipment,65.5
6,2018,Computer Equipment,93.4
6,2018,Sound and Picture Capturing Medium,83.8
6,2018,"Audio-Visual, Photographic and Computer Equipment Maintenance",219.3
6,2018,Grearer Lasting Goods for Culture and Recreation,86.6
6,2018,Musical Instruments,86.6
6,2018,"Other Recreational, Garden and Pet-related Equipment",188.7
6,2018,"Toys, Games and Hobbies",200.2
6,2018,Camping and Sport Equipment,137.3
6,2018,"Garden, Seedling and Flower",177
6,2018,Pets and Pet-related Means and Services,126.3
6,2018,Vet and Other Pet Services,133.3
6,2018,Cultural and Recreational Services,208.5
